PartnerID,PartnerName,ContractID,ContractName,ContractType,DocID,DocType,DocNumber,DocDate,DebitCreditRubSum,DebitCreditCurSum,Contract_allowed_debt_period,DelayDays,Currency,agency_factoring,payment_on_sale,ResponsibleByContract_ID,ResponsibleByContract_Code,ResponsibleByContract_Name,ResponsibleByPartnerManagerBinding_ID,ResponsibleByPartnerManagerBinding_Code,ResponsibleByPartnerManagerBinding_Name,ResponsibleByOrder_ID,ResponsibleByOrder_Code,ResponsibleByOrder_Name,ResponsibleByDoc_ID,ResponsibleByDoc_Code,ResponsibleByDoc_Name,ResponsibleByPartner_ID,ResponsibleByPartner_Code,ResponsibleByPartner_Name,ResponsibleByTransport_ID,ResponsibleByTransport_Code,ResponsibleByTransport_Name,ResponsibleDepartment_ID,ResponsibleDepartment_Name,is_offsets,enforcement_proceedings
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-1B4D745248D4,"Реализация товаров и услуг","РР000008822",2025-04-18 00:00:00.0000000,19339.99,19339.99,47,2,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,30001EB9-3348-33A4-11DF-388AB39E20B2,"РР0005626 ","Давыдова Наталья Сергеевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-20055610BC82,"Реализация товаров и услуг","РР000009337",2025-04-24 00:00:00.0000000,75077.36,75077.36,47,-4,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-20C11387A74B,"Реализация товаров и услуг","РР000009453",2025-04-25 00:00:00.0000000,1082046.62,1082046.62,47,-5,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-20C11387A759,"Реализация товаров и услуг","РР000009454",2025-04-25 00:00:00.0000000,19891.20,19891.20,47,-5,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-20E931AAA171,"Реализация товаров и услуг","РР000009525",2025-04-25 00:00:00.0000000,26792.66,26792.66,47,-5,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-20E931AAA184,"Реализация товаров и услуг","РР000009526",2025-04-25 00:00:00.0000000,10181.94,10181.94,47,-5,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-21B0C847F41D,"Реализация товаров и услуг","РР000009648",2025-04-27 00:00:00.0000000,550030.88,550030.88,47,-7,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-21B3BFA38EA0,"Реализация товаров и услуг","РР000009718",2025-04-26 00:00:00.0000000,134342.97,134342.97,47,-7,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-21B3BFA38EAE,"Реализация товаров и услуг","РР000009719",2025-04-26 00:00:00.0000000,40922.16,40922.16,47,-7,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-21B645D8CCBD,"Реализация товаров и услуг","РР000009736",2025-04-27 00:00:00.0000000,32005.33,32005.33,47,-7,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-21B645D8CCCB,"Реализация товаров и услуг","РР000009737",2025-04-27 00:00:00.0000000,50925.24,50925.24,47,-7,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-21B740EE0691,"Реализация товаров и услуг","РР000009774",2025-04-27 00:00:00.0000000,63210.78,63210.78,47,-7,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-21B740EE069F,"Реализация товаров и услуг","РР000009775",2025-04-27 00:00:00.0000000,10906.67,10906.67,47,-7,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-257844361069,"Реализация товаров и услуг","РР000010058",2025-05-01 00:00:00.0000000,176399.88,176399.88,47,-11,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-2579139001FF,"Реализация товаров и услуг","РР000010067",2025-05-02 00:00:00.0000000,95102.00,95102.00,47,-12,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-25797F602BCB,"Реализация товаров и услуг","РР000010068",2025-05-02 00:00:00.0000000,598265.76,598265.76,47,-12,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-258597589177,"Реализация товаров и услуг","РР000010105",2025-05-01 00:00:00.0000000,127961.92,127961.92,47,-11,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-25882B6FC018,"Реализация товаров и услуг","РР000010106",2025-05-01 00:00:00.0000000,235872.00,235872.00,47,-11,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-264A87042D8F,"Реализация товаров и услуг","РР000010199",2025-05-02 00:00:00.0000000,57969.96,57969.96,47,-12,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-264A87042D9D,"Реализация товаров и услуг","РР000010200",2025-05-02 00:00:00.0000000,82256.34,82256.34,47,-12,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-266E25A37F45,"Реализация товаров и услуг","РР000010212",2025-05-03 00:00:00.0000000,224258.88,224258.88,47,-13,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-266E25A37F53,"Реализация товаров и услуг","РР000010213",2025-05-03 00:00:00.0000000,310989.12,310989.12,47,-13,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-266E52E194D7,"Реализация товаров и услуг","РР000010221",2025-05-03 00:00:00.0000000,110473.74,110473.74,47,-13,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
